Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Num_words_text
310834,B000Y6Z0DM,A36AGYGKH2H7QO,"Ashley Westerman ""Ashley""",3,4,2,1272499200,Fine I guess,this powder strong wheat grass flavor smells great like berries doesnt actually taste like berries scoop seems pretty large serving also have with least 16oz water otherwise just thick clumpy probably nutritional benefits dont feel magically different maybe terrible diet amazing grass could feel change nice quick sure they could have been more accurate with this measurement servings daily veggies though,61
409579,B000NMHXIW,A22GW7X1S6XVL3,Janine Tobias,0,5,2,1232668800,never arrived,ordered this gage gift friend that jonesin some pizza iraq sent over month still arrived failed deliver longer matters since they made home safely have real pizza still annoyed that paid more than candy shipping that failed,37
142800,B0038B1DEU,A18XJNKN0JMZOM,kw,1,1,2,1342310400,"Mommy, I don't like chocolate milk!",loves chocolate milk until this thinking could sneak some veggies into that little stomach mixed didnt tell made swap handed little smiling face away came back gave full glass back telling icky later blue declared mommy dont like chocolate milk trying figure sneakily hide this stuff other foods until maybe chocolate cakebr tastes smells cant blame poor guybr also agree that packaging terribly wasteful,64
49311,B000IHNCQO,A1BZEHZ038EUL2,NurseLovesDeals,0,0,2,1284336000,NOt good,love burned cheese thought would like these wrong they taste very weird like cheese almost made feel sickbr wouldnt recommend stick with pork rinds carb snacks,26
353042,B000FEXUVW,A2N6PJDZJPDTQW,airj23,0,1,2,1341964800,won't buy again,salted peanuts shell once year allstar game baseball picked wally world seemed like there were about acceptable peanuts other were tiny missing tasted will looking another brand next year,29
456118,B001BM4W3W,A39VNRG8P49QED,rooster_ranch,0,0,2,1302739200,very runny,month daughter loves earths best stage foods realize stages still pretty thin consistency which fine this particular flavor really runny mean dripping spoon before reach mouth runny also give earths best first soups even they arent this runny have this with mashed potatoes yolk even some baby oatmeal cereal thicken other stage foods they offer arent runny this,58
4775,B00139TT72,A3JEO703YA9U2H,"Coleen R. Kyser ""Colleen R. Kyser""",38,43,2,1262995200,Something has changed. Quality control must have slipped as far as being organic goes.,have been using newmans organic food over yearsit godsend when discovered little jack such severe allergies tormented night with unrelieved itchingafter trying endless other avenues find relief were point thought might have have down find relief then idea came that maybe chemical sensitivitiesso decided organicall deals miraculously cleared once started newmans however after giving glowing reviews many years have concede something changedour little jacks itching returned point drawing blood clear something changed believe clearly longer organic once waswe hunt again saying does have good quality ingredientsbut have that highly chemical sensitivethis likely badit once superior product,96
331904,B0058AMYTC,A2GDBBZMMBX1L,M. Barron,1,5,2,1235001600,Bags O' Salt with chips added.,dont know case chips received what everyone allowed sample chips buffet style setting agreed that these were slightly salty sidebr person jokingly stated that these would terrific melting snow amount salt thesebr ordered these with expectations that these would similar lays kettle mesquite potato chips these kettle brands outback chips exact oppositebr sorry folks just better expectations from these chips they little salty sidebr still looking forward amazon finally getting lays kettle mesquite potato chips stockbr these star because powder they used these were flavorful enough unique,87
401770,B002IRMO16,AWAVYL1HYM2O0,Gina Nissen,0,0,2,1318118400,Tummy Troubles,unfortunately these made dogs sick they threw green over beige carpet cant stain outwas really hopeful they would helpful dogs dental needs maybe they work well other dogsbut definitely mine,30
177577,B004U49QU2,A2KAVOGWK3BRB7,"Jeffrey A. Veyera ""Jeff Veyera""",0,0,2,1314489600,"Little Kids Like It---Adults, Not So Much",things certainthe product description doesns these cookies chewy gooey packed with fudgebr they also sweet adult palate chewy texture makes them more brownielike than might enjoy just have brownie insteadbr that said 3yrold with massive sweet tooth went through them like sherman through atlanta,44
253445,B004JRMG98,A3AYF9CD4PXDJR,"E. Orchard ""I love lamp""",1,2,2,1319673600,"If you don't like ranch, you won't like this",someone doesnt care ranch should have known better kinda ranchy kinda sourcreamy kinda mayoy flavors detest jalapeno flavor isnt that strong kinda wish this sauce would tacos maybe chips even saladbr actually prefer taco bells noncreamy sauces which what stick with from here love spicy sauces this,47
57963,B000AYDHTM,A2H5GCQJ69EK0O,Operatic,6,13,2,1185840000,So sad to read trans fat content!,total bummer because these cookies truly delicious just bought trader joes cookie with loved then read trans content cookie throw them away,22
176492,B001DBPUB4,ACFBN88QPDUJI,Tracy Walker,1,2,2,1305676800,So over packaged,bought mummums when nephew them like popcorn usually companies make organic foods have interest being ecofriendly this product total opposite inner plastic foil wrapper around each every mummum thanks cheerios reusable container easy choice since does like them always hands them back after first bite,45
307652,B007OXJJQ2,AIGFEAY42WJLV,TigerFan,3,3,2,1327449600,Not my favorite,logged write review this coffee shocked positive reviews were guess taste line with norm this coffee sample pack only flavor that completely used made smells fantastic very strange have fruity smell come from coffee really smelled great much that even after decided didnt like left desk while just aroma first tried black thinking sweet already weird sensation taste blueberry with normal bitterness coffee then added sweetener which made better sweetness aligned with taste smell blueberry ultimately just didnt like didnt even finish dont think fruit flavored coffee,87
348570,B0027IM4J8,AJPD8T7JR8Q1P,tony,0,0,2,1331078400,its bitter,this bitter over processed over priced chocolate barbr save your money walmart have toobr bakers unsweetened superior walmart actually still small bits cocoa still sweeter delicious chocolate flavorbr unsweetened chocolate time just tried ghirardelli today unsatisfied with costs more bitter,40
184099,B00764BRS2,A1D8K2M6V98VHW,bernadettes hobby,2,3,2,1317686400,k cup lids,thought this would just thing save money plastic well times have coffee grounds over have been very careful that straight tight avail anyone else have this problem,27
120280,B0038B3AAK,A2FLC9M4DZ0M0Y,student,1,1,2,1340928000,Really Bad Taste,tried like this drink just because knew good takes significant amount effort make drink that even able gulped down through pain ordered chocolate flavor this powder really good mixed with vanilla almond milk unless really into this kind stuff with chocolate this stuff tastes really,45
46915,B001E76570,ALN6YLE5J3MWL,Tudor,1,3,2,1309996800,Really weak flavor,decided this since tried other special cereals this least favorite them think lacks flavor mean tastes fine cinnamon pecan flavor weak they really need rework this,26
190949,B000EZSFXA,AVVDQF7916BOW,Trenton Hirsch,0,0,2,1221436800,Astronaut Jerky?,dont know this naturally turkey jerky comes just this product never jerky this life like they freezedried something instead ripping piece with your teeth shatter realize turkey breast meat lower stringier lowconnectivetissue makeup this stuff just enjoyable because actual taste really goodspicy savory hint sweetness jerky should chewy crumblyhard rating reflects this very disappointing,54
453633,B000V228KC,A3DY231Z2P6L09,"jdr ""jdr""",0,0,2,1309305600,Not happy,very chewy very tasty they actually almost made throw which never feel like when eating octopus using into fresh kind never before guess would that good cans wasnt texture have been able tolerate give cats,35
